author,published_at,updated_at,like_count,text
@deedee8689,2022-08-17T01:22:16Z,2022-08-17T01:22:16Z,1,This movie looks so good specially because it&#39;s Dwayne Johnson .
@saassuus9220,2022-08-16T20:39:52Z,2022-08-16T20:39:52Z,1,"this movie is gonna have a chance against morbius, i can feel it. sadly it doesn’t have such a great name, so we can’t change the name of the american currency to blackadams, like we did for morbius (changing it from dollars to morbiuses)"
@tunirgan5303,2022-08-16T19:00:36Z,2022-08-16T19:00:36Z,1,Black Adam vs Superman
@thedarwinist672,2022-08-16T18:22:33Z,2022-08-16T18:22:33Z,0,"I loved when he said &quot;Guess who&#39;s Black, Black again... Adam&#39;s Black, tell a friend&quot;"
@SpartanManchie,2022-08-16T18:01:31Z,2022-08-16T18:01:31Z,0,I feel like The Rock is going to end up leading a new franchise of superhero movies. I think they&#39;re gonna set him up to lead the JSA.
@arafathossainrinku2931,2022-08-16T16:07:14Z,2022-08-16T16:07:14Z,3,I really loved the part where Black Adam said &quot;Can you smell what the rock is cooking?&quot; and then proceeded to beat those bad guys with a rock 😁😁😁
@madi7260,2022-08-16T13:12:32Z,2022-08-16T13:12:32Z,2,"DC is playing &quot;catch up&quot; with Marvel, imagine how epic it would be though, to have DC be as big if not bigger than Marvel."
@apasaja5443,2022-08-16T11:43:04Z,2022-08-16T11:43:04Z,0,neurosista there russian rascals
@faze_fatw1gga585,2022-08-16T09:48:05Z,2022-08-16T09:48:05Z,0,Came here from multiversus
@mbongenintuli1984,2022-08-15T21:15:30Z,2022-08-15T21:15:30Z,0,DC finally made a real movie
@صالحشفيق,2022-08-15T18:26:18Z,2022-08-15T18:26:18Z,0,🖤🖤
@صالحشفيق,2022-08-15T18:26:12Z,2022-08-15T18:26:12Z,0,🖤🖤
@صالحشفيق,2022-08-15T18:26:07Z,2022-08-15T18:26:07Z,0,🖤🖤
@madprophetus,2022-08-15T17:20:00Z,2022-08-15T17:20:00Z,0,The second entry into the MCU (Morbius Cinematic Universe) looks morbtastic.
@bullseye8841,2022-08-15T16:37:21Z,2022-08-15T16:37:21Z,0,"I dgaf about Black Adam. I&#39;m here for Brosnan&#39;s Dr Fate!<br><br>Also, Hawkman almost always looks lame....this time is not exception 😆"
@Deathend,2022-08-15T08:41:46Z,2022-08-15T08:41:46Z,3,This looks so generic that I already want my money back.
@MrRCN1,2022-08-14T20:59:46Z,2022-08-14T20:59:46Z,0,"But ADAM was black indeed, wth"
@0.73subscribersproductions,2022-08-14T19:02:55Z,2022-08-14T19:02:55Z,0,My favorite part was when black Adam said &quot;guys it&#39;s time for me to rock&quot;
@SK-re7vo,2022-08-14T08:54:02Z,2022-08-14T08:54:02Z,10,"&quot;The hierarchy of the Power in the DC Universe is about to change&quot;<br>-Dwayne the Rock Johnsonn, 2020<br><br>🔥🔥🔥🔥🔥"
@tanmay4444,2022-08-14T07:24:12Z,2022-08-14T07:24:12Z,0,I&#39;m really can&#39;t wait for this movie.<br>Iam so Exide for this movie and saw Dwayne Johnson
@englishgrammartolearn2766,2022-08-14T06:22:39Z,2022-08-14T06:22:39Z,0,Super
@juliecastin,2022-08-14T06:22:36Z,2022-08-14T06:22:36Z,2,Black Adam is not Black 🤡
@Gol.D.Kaiju.,2022-08-14T01:26:23Z,2022-08-14T01:26:23Z,5276,The scene where Black Adam said &quot;it&#39;s about drive it&#39;s about power we stay hungry we devour put in the work and the hours then take what&#39;s ours&quot; i fell into tears
@mightyroy2064,2022-08-13T19:51:23Z,2022-08-13T19:51:23Z,0,Can the rock try to make his voice different. I can’t tell if it’s really black Adam or The rock about to suplex someone and call them a jabroni
@ilyasm2592,2022-08-13T16:07:26Z,2022-08-14T12:46:52Z,0,Please Dr fate must be more powerful than black Adam plllllllleeeaseeee
@IsaiahIsraelBinJoseph,2022-08-13T15:48:04Z,2022-08-13T15:48:04Z,0,They shoulda gave him the elf ears and widows peak and changed his voice🤷🏿‍♂️
@czend5173,2022-08-13T13:15:35Z,2022-08-13T13:15:35Z,0,I love DC full of Goddess.
@aceribani1086,2022-08-13T13:10:46Z,2022-08-13T13:11:18Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=84"">1:24</a> ❤"
@gandalf8216,2022-08-13T11:21:11Z,2022-08-13T11:21:11Z,2,wait wat they&#39;re rebooting Shazam!?
@mensworldrul,2022-08-13T11:12:40Z,2022-08-13T11:12:40Z,0,Assuming it&#39;s not CGI. Raw Action and stunts.
@colonellzaran2207,2022-08-13T09:05:37Z,2022-08-13T09:05:37Z,0,"This was well done now the movie<a href=""UCkszU2WH9gy1mb0dV-11UJg/8gF1Xp_zK8jk8gSDrI2wCw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/8gF1Xp_zK8jk8gSDrI2wCw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/8gF1Xp_zK8jk8gSDrI2wCw""></a>"
@praveenchinnala,2022-08-13T07:58:06Z,2022-08-13T07:58:06Z,0,A similar scene from Iron man flying next to fighter jets
@slavdecepticon,2022-08-13T04:37:12Z,2022-08-13T04:37:12Z,4,Man DC is too good. Marvel is floppin like a fish rn.
@Liban_Edits,2022-08-13T00:19:23Z,2022-08-13T00:19:23Z,0,the relase date is my brithday
@Liban_Edits,2022-08-13T00:17:46Z,2022-08-13T00:17:46Z,0,the rock
@fathiazrul3947,2022-08-12T22:35:30Z,2022-08-12T22:35:30Z,1,"When the rock says &quot;its blackin time&quot;,really a peak theatre"
@lingsontonga2842,2022-08-12T20:04:47Z,2022-08-12T20:04:47Z,0,Badass suit.👍👍👍👍
@razvanvoicu215,2022-08-12T15:39:14Z,2022-08-12T15:39:14Z,1,Romanian song👍🏻
@topsycreed8473,2022-08-12T15:17:45Z,2022-08-12T15:17:45Z,0,How can Pilot speak to people without electronics communication devices?
@Z-Romello,2022-08-12T09:44:58Z,2022-08-12T09:44:58Z,0,Black Adam is now an eyebrow raising Samoan badass
@ToneLocofficial42raiders,2022-08-12T06:57:38Z,2022-08-12T06:57:38Z,0,Wow. I know im late but this actually looks good. Better than I expected.
@deadsteam4658,2022-08-12T06:53:27Z,2022-08-12T06:53:27Z,0,I wanna see the flash back it seems intersting
@marcoparada6652,2022-08-12T00:49:34Z,2022-08-12T00:49:34Z,2,Boring
@mr.dr.prof.patrick7284,2022-08-12T00:24:05Z,2022-08-12T00:24:05Z,11,I hope Shazam 2 does well so these two can have a movie together… Altho Shazam would get rocked
@selfloathingweekly,2022-08-12T00:22:58Z,2022-08-12T00:23:20Z,0,"We need to talk about how bad <a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=79"">1:19</a> - <a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=82"">1:22</a> is..."
@gamingyt7361,2022-08-11T23:19:42Z,2022-08-11T23:19:42Z,1,Just can&#39;t wait to see black Adam...I&#39;m really excited ♥️
@jojoheartspaypay,2022-08-11T20:16:19Z,2022-08-11T20:16:19Z,2,Too too Democratic.<br>Pass.
@phantasmagoriac9225,2022-08-11T19:10:43Z,2022-08-11T19:10:43Z,0,"Well, hands down First of all the background music fu ckin g suckz ballz"
@parrsd846,2022-08-11T18:42:54Z,2022-08-11T18:42:54Z,0,its really about drive and power. black adam stays hungry and devours.<br><br>I don&#39;t think the rock was a good casting choice
@sridhar5513,2022-08-11T16:49:46Z,2022-08-11T16:49:46Z,0,I was waiting for rock to be a super hero and my dream has come true
@rebekahgoss4985,2022-08-11T16:29:18Z,2022-08-11T16:29:18Z,2,I really wondered why this irked me so much. THIS IS USA 🇺🇸  ONE PUNCH 👊  MAN.
@Ryan-zt2xw,2022-08-11T15:54:40Z,2022-08-11T15:54:40Z,1,This looks like trash😂
@ScarletKnight1111,2022-08-11T13:13:40Z,2022-08-11T13:13:40Z,0,WOOOW skrr skrr 🏎🔥🔥🔥🔥🔥🔥🔥🔥🔥
@KLMA4i_108,2022-08-11T11:13:49Z,2022-08-11T11:13:49Z,0,Will be one of the most successful DC MOVIE&#39;S
@nestroit5010,2022-08-11T11:06:30Z,2022-08-11T11:06:30Z,0,I am a huge generic superhero movie fan
@Al-rw8wc,2022-08-11T05:43:10Z,2022-08-11T05:43:10Z,3,Nice to hear folklore Moldavian song in Hollywood movie:))
@victorpinasproductions7076,2022-08-11T02:22:40Z,2022-08-11T02:22:40Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=60"">1:00</a><br>Of course! The Federation of Exes! Not to be trusted."
@swirling5418,2022-08-11T00:25:42Z,2022-08-11T00:25:42Z,1,I seriously am starting to doubt this is a real movie
@zoestories1383,2022-08-10T22:51:49Z,2022-08-10T22:52:58Z,0,"I could be wrong? But does the ship flying into the mountains remind you of the ship that flys into Wakanda? And the bird guy remind you of the Falcon? And then the big guy running remind you of a big version of ant-man? And then that one guy jumping through the hole in the ship remind you when Black Panther says, “I don’t freeze” and then falls through a hole in this ship? OH and the guy in the MIRROR DIMENSION???"
@AdenaMusic,2022-08-10T21:27:13Z,2022-08-10T21:27:13Z,2,I&#39;m here for Surorile Osoianu
@Dannny-o7t,2022-08-10T20:26:56Z,2022-08-10T20:26:56Z,2,Marvel fans be like:<br>Is that Dr strange with helmet?<br>Falcon with wings?<br>Deadpool?
@josiahslopez3024,2022-08-10T09:48:01Z,2022-08-10T09:48:01Z,0,Song?
@titanmasterrace4000,2022-08-10T09:20:38Z,2022-08-10T09:20:38Z,0,All we need now is green lantern an Superman especially if got Martian Manhunter I don’t know what they go do with cyborg tho but the others i listed for sure has a universe together with villains that’s for sure.
@rajithaabeykoon3068,2022-08-10T08:26:46Z,2022-08-10T08:26:46Z,2,The Rock is alright but they should have let a Middle eastern person play Black Adam because ancient Egyptians people did not look like Samoans.
@KingMessiah1999,2022-08-10T03:03:16Z,2022-08-10T03:03:16Z,0,Im the messiah…knew before all of you
@dealerhealer3673,2022-08-10T02:45:13Z,2022-08-10T02:45:13Z,0,"They are doing so well with wonder woman, aquman, superman, and justice league. I hope they keep it up!! I love marvel but man these movies are way better more violent"
@DavyJones-er4xb,2022-08-09T21:39:45Z,2022-08-09T21:39:45Z,0,this is Охуенно!)
@maximmaxim5766,2022-08-09T19:50:30Z,2022-08-09T19:50:30Z,0,Fundal music is Romanian song !!! Is calling “Fetele de la Capalna “ ..!!
@ThisIsWhereTheFunBegins8588,2022-08-09T17:56:52Z,2022-08-09T17:56:52Z,541,"When Black Adam said &quot;It&#39;s Blackin&#39; time&quot; I broke into tears, what an amazing writing!"
@MaGa2024xx,2022-08-09T16:14:01Z,2022-08-09T16:14:01Z,1,Not interested
@lovelyroseestanero77,2022-08-09T13:45:46Z,2022-08-09T13:45:46Z,0,Nice one👍💟💓👑👻
@souraveditscreation5958,2022-08-09T10:06:20Z,2022-08-09T10:06:20Z,0,🔥🔥I am youtube🔥<br> 🔥 मैं youtuber हूं 🔥<br>💔🥳Mera tech channel hai😘<br>💥💘मेरा टैक चैनल है💥💥<br>💥⚡Mera chanel se apka HELP ho sakta h💥💥⚡🌸🌸<br>🌺मेरा चैनल से आपका help हो सकता है🌸🌸<br>💥❣️🔥❤️Nice Video❣️❤️🔥🔥
@gunshotgaming6861,2022-08-09T09:38:52Z,2022-08-09T09:38:52Z,0,If you keep or Show Dr.Fate underrated in this flim or in the upcoming flims then note that it will be the biggest Mistake of DCEU..
@vibes7765,2022-08-09T07:22:58Z,2022-08-09T07:22:58Z,1,“I was a slave until i died”<br>Then it just ends right there
@yengyeng1040,2022-08-09T06:50:52Z,2022-08-09T06:50:52Z,1,the wok
@arsenick6952,2022-08-09T04:42:48Z,2022-08-09T04:42:48Z,0,Definitely will be one of the movies ever! Especially when they reveal Doctor Michael Morbius in the end of the second trailer!
@cozyapustaja8249,2022-08-09T04:25:49Z,2022-08-09T04:25:49Z,0,ye idk if the F35s airframe would flame up like that tbh
@damianbloodmoon3915,2022-08-09T02:40:27Z,2022-08-09T02:40:27Z,0,What do you guys think this&#39;ll make at the box office!<br><br>My guess<br><br>Opening day would depend on the 3rd and possibly final trailer : $160 million to $230 million <br>Opening weekend would also depend on the same thing : $244 million to $377 million <br>ending box office will definitely depend on the same thing : $1.060 billion to $1.6 billion
@minijimmy1054,2022-08-08T23:11:07Z,2022-08-08T23:11:07Z,1,Shazam 2?
@MariooAf,2022-08-08T22:10:26Z,2022-08-08T22:10:26Z,4,I loved the part where black adam said &quot;its black adamin time&quot;
@Cockusnuss,2022-08-08T15:28:54Z,2022-08-08T15:28:54Z,1,so cool how charlie predicted the lines
@robertgherghel6091,2022-08-08T11:45:07Z,2022-08-08T11:45:07Z,0,"Thumbs up for the soundtrack. It&#39;s from Surorile Osoianu (Oşoianu), a band of authentic traditional singers from Romania/Moldavia."
@carlosdiaz7573,2022-08-08T08:37:19Z,2022-08-08T08:40:50Z,75,This looks really badass.<br>Having Pierce Brosnan in this is AMAZING.
@darkfear-7916,2022-08-08T08:17:15Z,2022-08-08T08:17:15Z,1,💪💪💪💪💪💪💪
@nikitarosliks2498,2022-08-08T08:13:58Z,2022-08-08T08:13:58Z,2,Therock💪💪💪🔥🔥🔥🔥
@pubgboat6587,2022-08-08T07:38:07Z,2022-08-08T07:38:07Z,0,Black Adam
@PerfectTroy1,2022-08-08T06:13:28Z,2022-08-08T06:13:28Z,0,So they&#39;re just completely un-doing/ruining Black Adam&#39;s comic book origin? Why???
@afterstaar,2022-08-08T04:16:59Z,2022-08-08T04:16:59Z,1,bro i dont understand the logic behind casting the rock as black adam when nothing about him is actually accurate to Black Adam
@gabriellerosales430,2022-08-08T02:23:27Z,2022-08-08T02:23:27Z,0,I CANT WAIT TO WATCH THIS ONE
@gabriellerosales430,2022-08-08T02:22:41Z,2022-08-08T02:22:41Z,0,WELL HE DOES
@maskulin2415,2022-08-08T00:17:41Z,2022-08-08T00:17:41Z,0,he just teleported to catch that rocket🤯
@EG0IST-,2022-08-07T23:23:42Z,2022-08-07T23:23:42Z,0,bro literally caught a rocket bruh 💀
@ivanibarra151,2022-08-07T22:50:50Z,2022-08-07T22:50:50Z,0,I swear if I don’t see Black Adam do a rock bottom finisher.
@Techbuff101,2022-08-07T21:42:40Z,2022-08-07T21:42:40Z,0,I love marvel more than DC but this does look really good can&#39;t wait to see it
@cinderblock3078,2022-08-07T20:58:16Z,2022-08-07T20:58:16Z,0,ew wtf
@shamsvisuals,2022-08-07T20:36:01Z,2022-08-07T20:36:01Z,0,Cgi Got Better Than Marvel&#39;s
@mwalachitebeta565,2022-08-07T18:24:15Z,2022-08-07T18:24:15Z,0,When is this movie coming out? It&#39;s like I&#39;m  tired of waiting 🤔😃🤣
@n9583,2022-08-07T17:42:38Z,2022-08-07T17:42:38Z,0,This is going to be awesome
@skhanyisobiyela235,2022-08-07T17:28:54Z,2022-08-07T17:28:54Z,0,Please help me to watch a full movie here on YouTube
@Theprimesage,2022-08-07T16:05:31Z,2022-08-07T16:05:31Z,1,"the soundtrack is amazimg i thinkis kendrick on this one<a href=""UCkszU2WH9gy1mb0dV-11UJg/8gF1Xp_zK8jk8gSDrI2wCw""></a>"
@sebbear6429,2022-08-07T06:38:31Z,2022-08-07T06:38:31Z,0,Highkey wished he would’ve had an accent for Adam to derive a bit away from but instead it just feels like the Rock is playing himself in this movie lol
@Niki_the_Boss,2022-08-07T05:46:13Z,2022-08-07T05:46:13Z,2,Rock is not even Black 🤣
@PFC-Hider,2022-08-07T02:00:02Z,2022-08-07T02:00:02Z,1,Alternative title &quot;The rock using the power of Stone&quot;
@johnnyboy-ws3we,2022-08-07T00:53:18Z,2022-08-07T00:53:18Z,0,Wow i really hope black Adam does will cause it looks so good i really hope it will change everything so warner bros can have so much money use it to uncancel batgirl movie so it can come out in theater&#39;s so it can lead up to next movies
@rbcvna,2022-08-06T22:17:50Z,2022-08-06T22:17:50Z,2,Romanian folk music 😍 yessss!! 🥳🥳
@blueeeman,2022-08-06T21:43:50Z,2022-08-06T21:43:50Z,0,BLACK ADAM VS HANCOCK
@shay2218,2022-08-06T16:43:49Z,2022-08-06T16:43:49Z,0,I see Aldis Hodge and I am there. <br>💜🔥
@nikolakostic9904,2022-08-06T13:18:09Z,2022-08-06T13:18:09Z,0,ČRNI ADAM!
@carmenpalade511,2022-08-06T12:20:01Z,2022-08-06T12:20:01Z,2,"Pe fundal se cântă o melodie românească, se numește Fetele de la câpălna"
@Roughneck8,2022-08-06T12:04:12Z,2022-08-06T12:08:37Z,0,"Just a few things, you don&#39;t have to agree:<br><br>Tired of Rock&#39;s movies, also just tired of The Rock. Have fond memories of watching him wrestling growing up, watching The Rundown, Walking Tall, Scorpion King in theaters at like 11..but enough.<br><br>Looks awful, looks woke, but doesn&#39;t only look awful because of it&#39;s wokeness, just looks unintriguing, feels like something I&#39;ve seen a hundred times in many different films.<br><br>I am not familiar with and have no understanding of &quot;Black Adam,&quot; sounds kinda racially charged. To someone like me it kind of sounds like there&#39;s a religious connotation to the name, which I would find disrespectful to the original tale and dismissive for the superhero character and it&#39;s actor. This is probably not the case, just what a casual passerby like me may think upon first glimpse.<br><br>That&#39;s all, thanks for your time."
@user-by4ox7ur9r,2022-08-06T10:08:51Z,2022-08-06T10:08:51Z,1,It’s a nice movie but not for this actor at all
@alishahasan7164,2022-08-06T09:04:14Z,2022-08-06T09:04:14Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=49"">0:49</a> 🎵iTs JuSt UssSs yK ItS nOt ThE sAmE aS iT wAs 🎵"
@shirobigaming4774,2022-08-06T08:04:44Z,2022-08-06T08:04:44Z,0,🔥🔥🔥🔥
@younjink42,2022-08-06T07:45:41Z,2022-08-06T07:46:28Z,2,"adem means basicly dark brown in Arabic (the rock&#39;s type of black) so why adding black, it&#39;s like saying the black black 🤷🤷🤷"
@aditya.parihar,2022-08-06T07:26:39Z,2022-08-06T07:26:39Z,0,Homelander without heat vision+Shazam&#39;s suit in black+ thors powers
@VoltUni,2022-08-06T07:24:15Z,2022-08-06T07:24:15Z,0,literally just DC washed hancock
@abubakaribrahim2379,2022-08-06T06:04:14Z,2022-08-06T06:04:14Z,0,is the movie out
@EliteExotify,2022-08-06T02:13:48Z,2022-08-06T02:13:48Z,0,So basically homelander superman and shazam
@johnsolis7169,2022-08-06T01:17:14Z,2022-08-06T01:17:14Z,2,Dc and marvel is taking turns bro seriously
@redpillcell3479,2022-08-06T00:29:46Z,2022-08-06T00:29:46Z,0,Can&#39;t wait to see shazam vs black adam
@Greggers1516,2022-08-05T23:41:07Z,2022-08-05T23:41:07Z,0,"I don’t wanna see him be a hero like venom, I wanna see him take the path of villain and become a good foe for Shazam"
@rahulmathew8713,2022-08-05T22:58:12Z,2022-08-05T22:58:12Z,0,"DC Live action should have been handled by the DC Animation Division from the beginning.<br>Batman the Animated Series, Superman the Animated Series, Justice League the Animated Series, Justice Unlimited.  Justice League Apocalypse War, Superman Batman Public Enemies, Wonderwoman 2009. Suicide Squad Assault on Arkham the list goes on. The best ever created the history of mankind. When non-comic directors write the stories you get trash results<br>and style over substance. DC Animation Comic Book division should take care of the story telling. Just like Harry Potter, J.K. Rowling will write the story and directors shut must shut their mouth and direct it or find another director to get the job done. We are living in 2022 technology era, easy to do this. No more technical excuses."
@wafaadabboussy7510,2022-08-05T20:52:36Z,2022-08-05T20:52:36Z,2,Finally the rock is a superhero
@final3119,2022-08-05T20:08:25Z,2022-08-05T20:08:25Z,0,"I really liked the part where he gave his white friend the N word pass. Not gonna like Adam is a pretty weird name for a black dude, tho."
@talentgwezuva2010,2022-08-05T19:26:24Z,2022-08-05T19:26:24Z,0,Waiting for the full movie
@thentantt,2022-08-05T17:54:35Z,2022-08-05T17:54:35Z,0,Fun fact. The rock was actually flying and actually punched the wing off the jet
@ATACXGYMCAPOEIRA,2022-08-05T16:55:51Z,2022-08-05T16:55:51Z,9,I&#39;m DEFINITELY watching this
@homedecoruz1670,2022-08-05T15:22:56Z,2022-08-05T15:22:56Z,0,I emjoy this movie and waiting  world premiere...
@aryafin,2022-08-05T15:00:52Z,2022-08-05T15:00:52Z,0,black adam playing Rock.😃
@glamrockgoldenchubbyprogam6144,2022-08-05T14:09:19Z,2022-08-05T14:09:19Z,1,* thor appears *
@dlsney6405,2022-08-05T12:44:33Z,2022-08-05T12:44:33Z,0,People criticize DJ for what? Cause he was born to become the one of the biggest names in WWE history and one of the biggest in Hollywood.  Guy also does alot for charities and all over the world. You all haters are just jealous.
@themothernature,2022-08-05T12:06:08Z,2022-08-05T12:06:08Z,1,soon no one will watch movies anymore
@daood854,2022-08-05T09:48:46Z,2022-08-05T09:48:46Z,0,I am waiting
@Razvan528,2022-08-05T09:30:49Z,2022-08-05T09:30:49Z,2,song : Purtata fetelor de la Căpâlna (Live) - LUPII lui Calancea si Surorile Osoianu
@scorpionkinggamingyt1982,2022-08-05T09:25:53Z,2022-08-05T09:25:53Z,0,"Thank goodness, they choose rock ,if the choose john cina then we never know whos black adam🤣🤣"
@thexredxjester1984,2022-08-05T07:18:38Z,2022-08-05T07:18:38Z,0,"Alright, and a few years from now lets have Shazam team and Black Adam in one movie! God this is going to be awesome."
@giyuutomioka8805,2022-08-05T05:18:37Z,2022-08-05T05:18:37Z,0,I was really hoping for an Egyptian accent but ight
@EdjailTyson,2022-08-05T02:42:10Z,2022-08-05T02:42:10Z,0,D🔥pe and Authentic 🦅
@Augustiinfrantz,2022-08-05T01:11:47Z,2022-08-05T01:11:47Z,0,Can&#39;t wait for a new raised eyebrow scene 🤣
@jdubthaking,2022-08-04T22:32:51Z,2022-08-04T22:32:51Z,0,Can&#39;t wait!
@levi2732,2022-08-04T22:04:23Z,2022-08-04T22:04:23Z,1,another fkin movie full of CGI? how lazy you become DC.... man of steel was made in 2013 and the graphics are so good
@KurisuKagato,2022-08-04T21:07:13Z,2022-08-04T21:07:13Z,0,The Rock and Pierce Brosnan. What a perfect combination.
@xyrovibes,2022-08-04T20:44:59Z,2022-08-04T20:44:59Z,1,Petition to bring him to multiversus now:
@pnpviking8551,2022-08-04T19:10:24Z,2022-08-04T19:10:24Z,0,I&#39;m so excited 🤩🤩
@bevanmcnicholl2525,2022-08-04T17:55:21Z,2022-08-04T17:55:21Z,0,This looks awful ugh
@LegacyFable,2022-08-04T17:20:29Z,2022-08-04T17:20:29Z,4,I hope he&#39;s actually villainous in this movie and not just some misunderstood hero black Adam should be straight up brutal
@justin.l3487,2022-08-04T17:16:07Z,2022-08-04T17:16:07Z,2,DC is gonna start making better movies than Marvel
@matthewthorns8460,2022-08-04T17:16:03Z,2022-08-04T17:16:03Z,0,Please release BatGirl!
@sonicthehedgehog9853,2022-08-04T15:57:06Z,2022-08-04T15:57:06Z,0,Fortnite
@sonicthehedgehog9853,2022-08-04T15:56:55Z,2022-08-04T15:56:55Z,0,The Rock foundation
@rainlemon,2022-08-04T15:38:14Z,2022-08-04T15:38:14Z,0,"Was that the atom they shoehorned in, because of the success of antman, without giving the atom a standalone movie ?"
@adamfoster7954,2022-08-04T14:35:14Z,2022-08-04T14:35:14Z,0,Funny how everyone is worried about the state of the DCEU after The Rock gets involved. <br><br>Because let’s face it the DCEU was absolutely rocking before wasn’t it….🙄
@johnpen269,2022-08-04T13:05:06Z,2022-08-04T13:05:06Z,0,You know its gonna be great when they put so much effort in trailer so it has black lines on all four sides.
@szghita,2022-08-04T09:34:35Z,2022-08-04T09:34:35Z,2,"At <a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=17"">0:17</a> it&#39;s the sound of Subcarpati - o sesiune de folclor.<br>Do you have the right to use it?..."
@LexiChannel,2022-08-04T03:38:38Z,2022-08-04T03:38:38Z,1,Can Hollywood please stop with the gross yellow filter?
@louisvelazquez5608,2022-08-04T03:00:18Z,2022-08-04T03:00:18Z,0,Am I the only one in the world who’s tired of seeing the rock basically survive/save/defeat/achieve every thing in the whole universe apparently?
@markphillips4767,2022-08-04T00:12:50Z,2022-08-04T00:12:50Z,0,I stopped watching after the F-22 rip off scene from &quot;Iron Man&quot;.  No thanks.
@jaxmoore833,2022-08-03T21:17:52Z,2022-08-03T21:17:52Z,0,Those windows rollings get me everytime haha
@krumplilpump,2022-08-03T20:58:57Z,2022-08-03T20:58:57Z,6,My fav part was when black adam said : &quot;get rocked&quot;. Truly one of the scenes of all time
@PopescuRobert1,2022-08-03T20:40:37Z,2022-08-03T20:40:37Z,2,Romanian song 😁
@gehdichndreckan3126,2022-08-03T20:21:57Z,2022-08-03T20:22:24Z,0,"Glad to see the Rock get to play a role thats different for once.<br><br>You can bet there wont be much of his trademark big smile in this one... even in the fast movies, he was a nice guy all things considered, so yeah. Im down for The evil Rock"
@derimik15,2022-08-03T19:51:58Z,2022-08-03T19:51:58Z,13,Black Adam is my favorute DC character. I like his &quot;ancient ways&quot; of thinking. Can&#39;t wait for the movie!
@todliker9318,2022-08-03T18:17:55Z,2022-08-03T18:17:55Z,0,It is SUPERMAN FILM BUT IT IS NOT IN 2022 💯💯💯🥱🥱🥱
@bumheadfilmreviews,2022-08-03T13:52:52Z,2022-08-03T13:52:52Z,0,"If I don&#39;t like it, am I ok to say I don&#39;t like it or would that make me prejudice? I honestly don&#39;t know what I&#39;m allowed to think any more."
@alluarjun2838,2022-08-03T12:36:13Z,2022-08-03T12:36:13Z,0,Vip
@userruzik2228,2022-08-03T08:02:51Z,2022-08-03T08:02:51Z,0,All of these trailers look the same. It’s like a bot is making these
@catchylow3444,2022-08-03T04:38:06Z,2022-08-03T04:38:06Z,0,"Sadly, this movie looks very generic. The amount of lines I predicted from this trailer alone is insane. It looks like another big budget superhero movie trying to do something different only for it to have been done hundreds of times before."
@mestiesambony729,2022-08-03T02:33:54Z,2022-08-03T02:33:54Z,0,Finally something better than shazam
@mayooranthevakumaran,2022-08-03T01:31:16Z,2022-08-03T01:31:16Z,0,Where&#39;s the hair and the pointy ears
@jn2400,2022-08-02T22:15:30Z,2022-08-02T22:15:30Z,0,Is there no other black actors? So tired of the rock.
@johnazocarthedukemendoza8301,2022-08-02T20:43:54Z,2022-08-02T20:43:54Z,2,I love the Rock!!
@Anu_Ku,2022-08-02T17:58:24Z,2022-08-02T17:58:24Z,0,~Nice
@michaelgaddi2499,2022-08-02T16:00:42Z,2022-08-02T16:00:42Z,0,I&#39;d like to see him go up against superman in the films
@mrali1797,2022-08-02T15:24:09Z,2022-08-02T15:24:09Z,0,what a wonder ful trailer🥳🥳🥳🥳🥳🥳
@jacobgrammer2022,2022-08-02T12:09:24Z,2022-08-02T12:09:24Z,2,The trailer is amazing
@JoshuaSalavador,2022-08-02T11:17:41Z,2022-08-02T11:17:41Z,0,He doesn&#39;t need a muscle suit he&#39;s in born with it
@MenCanNotBeWomen,2022-08-02T11:14:20Z,2022-08-02T11:14:41Z,0,the rock is a biden loving pos. paid actor for biden..
@vindy2,2022-08-02T11:05:21Z,2022-08-02T11:05:21Z,0,"Tell me why, ain&#39;t <a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=16"">0:16</a> ....."
@ibam120,2022-08-02T08:20:27Z,2022-08-02T08:20:27Z,0,The whole new level of DC
@nidotalen255,2022-08-02T05:39:55Z,2022-08-02T05:39:55Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=53"">0:53</a> is that shaktiman!!???"
@Waltersop,2022-08-02T04:48:13Z,2022-08-02T04:48:13Z,0,Dc is wayyyyy better at making self contained movies where the directors can unleash its style in it. They should give up on being the DCEU and simply be good single movies again
@bullystrange8348,2022-08-02T01:27:07Z,2022-08-02T01:27:07Z,0,This is the coolest movie In my life Than    other D.C  movie
@SeekanDestroy03,2022-08-02T00:26:57Z,2022-08-02T00:26:57Z,0,Shazam should be in this with Captain Marvel....(If they want to do the story right); which they won&#39;t.
